3p;GameObject;-0,031;0;-0,04;270;-4,105226E-05;0;488,8;-407;5;;
3p;plate;-0,2754006;0,001249682;-0,2435006;270;-5,071161E-05;0;0,4888001;-0,407;0,0025;;
3p;GameObject;-0,066;0,0025;-0,051;0;0;0;1;1;1;;
3p;m4202;-0,06599949;0,002499945;-0,05100096;3,773178E-07;270,0001;3,773186E-07;1;1;1;;
3p;Body1;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body2;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body3;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body4;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body5;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body6;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body7;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body8;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body9;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body10;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body11;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body12;-0,06599984;0,002499976;-0,05100128;270;270,0001;0;0,1;0,1;0,09999999;;
3p;p2p1ta;-0,156999;0,002499967;-0,06500093;2,188445E-06;269,9999;7,546271E-08;1;1;1;;
3p;Body1;-0,156999;0,002499967;-0,06500093;270;269,9999;0;0,1;0,1;0,1;;
3p;Body1.001;-0,156999;0,002499967;-0,06500093;270;269,9999;0;0,1;0,1;0,1;;
3p;Body2;-0,156999;0,002499967;-0,06500093;270;269,9999;0;0,1;0,1;0,1;;
3p;Body3;-0,156999;0,002499967;-0,06500093;270;269,9999;0;0,1;0,1;0,1;;
3p;p2p1ta (1);-0,157;0,002500049;-0,0970012;2,188445E-06;269,9999;7,546271E-08;1;1;1;r;
3p;Body1;-0,157;0,002500049;-0,0970012;270;269,9999;0;0,1;0,1;0,1;;
3p;Body1.001;-0,157;0,002500049;-0,0970012;270;269,9999;0;0,1;0,1;0,1;;
3p;Body2;-0,157;0,002500049;-0,0970012;270;269,9999;0;0,1;0,1;0,1;;
3p;Body3;-0,157;0,002500049;-0,0970012;270;269,9999;0;0,1;0,1;0,1;;
3p;GameObject (1);-0,1749993;0,002499944;-0,06100044;270;5,312628E-05;0;13;-40;2;;
3p;label;-0,1815002;0,003000125;-0,08100078;270;5,795593E-05;0;0,013;-0,04;0,0009999999;;
3p;GameObject (1);-0,066;0,0025;-0,122333;0;0;0;1;1;1;;
3p;m4202;-0,0659998;0,002499973;-0,1223329;3,773178E-07;270,0001;3,773186E-07;1;1;1;;
3p;Body1;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body2;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body3;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body4;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body5;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body6;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body7;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body8;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body9;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body10;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body11;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;Body12;-0,06599945;0,002499942;-0,1223326;270;270,0001;0;0,1;0,1;0,09999999;;
3p;p2p1ta;-0,1569992;0,002499982;-0,1363334;2,188445E-06;269,9999;7,546271E-08;1;1;1;;
3p;Body1;-0,1569995;0,002500013;-0,1363337;270;269,9999;0;0,1;0,1;0,1;;
