4a;suz_js;-0,667;0;-0,113;0;0;0;1;1;1;;
4a;Body1;-0,6669996;-1,490116E-08;-0,1130002;270;270;0;0,1;0,1;0,09999999;;
4a;Body2;-0,6669996;-1,490116E-08;-0,1130002;270;270;0;0,1;0,1;0,09999999;;
4a;Body3;-0,6669996;-1,490116E-08;-0,1130002;270;270;0;0,1;0,1;0,09999999;;
4a;Body4;-0,6669996;-1,490116E-08;-0,1130002;270;270;0;0,1;0,1;0,09999999;;
4a;Body5;-0,6669996;-1,490116E-08;-0,1130002;270;270;0;0,1;0,1;0,09999999;;
4a;Body6;-0,6669996;-1,490116E-08;-0,1130002;270;270;0;0,1;0,1;0,09999999;;
4a;Body7;-0,6669996;-1,490116E-08;-0,1130002;270;270;0;0,1;0,1;0,09999999;;
4a;Body8;-0,6669996;-1,490116E-08;-0,1130002;270;270;0;0,1;0,1;0,09999999;;
4a;Body9;-0,6669996;-1,490116E-08;-0,1130002;270;270;0;0,1;0,1;0,09999999;;
4a;ke011 v2;-0,64;0;-0,186;270;0;0;1;1;1;black;
4a;Body1;-0,6399999;-7,275958E-09;-0,1860004;270;0;0;0,1;0,1;0,09999998;;
4a;Body2;-0,6399999;-7,275958E-09;-0,1860004;270;0;0;0,1;0,1;0,09999998;;
4a;ke011 v2 (1);-0,065;0;-0,11;270;0;0;1;1;1;r;
4a;Body1;-0,06500014;1,559965E-08;-0,1100001;270;0;0;0,1;0,1;0,09999998;;
4a;Body2;-0,06500014;1,559965E-08;-0,1100001;270;0;0;0,1;0,1;0,09999998;;
4a;ke011 v2 (2);-0,145;0;-0,11;270;0;0;1;1;1;;
4a;Body1;-0,1449996;-5,937181E-08;-0,1100004;270;0;0;0,1;0,1;0,09999998;;
4a;Body2;-0,1449996;-5,937181E-08;-0,1100004;270;0;0;0,1;0,1;0,09999998;;
4a;mk12_2pos;-0,045;0;-0,165;-9,998965E-07;270,0002;2,169578E-06;1;1;1;;
4a;mk_base;-0,04499967;-3,72529E-09;-0,165;-6,980415E-07;270,0002;1,79226E-06;0,0009999999;0,001;0,0009999998;;
4a;Body1;-0,04499967;-3,72529E-09;-0,165;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body2;-0,04499967;-3,72529E-09;-0,165;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body3;-0,04499967;-3,72529E-09;-0,165;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body4;-0,04499967;-3,72529E-09;-0,165;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body5;-0,04499967;-3,72529E-09;-0,165;270;270,0002;0;0,1;0,1;0,09999999;;
4a;mk12_handle;-0,06500025;0,00600001;-0,1849997;-6,980415E-07;270,0002;1,79226E-06;0,0009999999;0,001;0,0009999998;;
4a;Body1;-0,06500025;0,00600001;-0,1849997;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body3;-0,06500025;0,00600001;-0,1849997;270;270,0002;0;0,1;0,1;0,09999999;;
4a;mk12_2pos (2);-0,125;0;-0,165;-9,998965E-07;270,0002;2,169578E-06;1;1;1;;
4a;mk_base;-0,1250001;8,149073E-09;-0,1649998;-6,980415E-07;270,0002;1,79226E-06;0,0009999999;0,001;0,0009999998;;
4a;Body1;-0,1250001;8,149073E-09;-0,1649998;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body2;-0,1250001;8,149073E-09;-0,1649998;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body3;-0,1250001;8,149073E-09;-0,1649998;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body4;-0,1250001;8,149073E-09;-0,1649998;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body5;-0,1250001;8,149073E-09;-0,1649998;270;270,0002;0;0,1;0,1;0,09999999;;
4a;mk12_handle;-0,1449997;0,005999989;-0,1850002;-6,980415E-07;270,0002;1,79226E-06;0,0009999999;0,001;0,0009999998;;
4a;Body1;-0,1449997;0,005999989;-0,1850002;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body3;-0,1449997;0,005999989;-0,1850002;270;270,0002;0;0,1;0,1;0,09999999;;
4a;mk12_2pos (1);-0,045;0;-0,24;-9,998965E-07;270,0002;2,169578E-06;1;1;1;;
4a;mk_base;-0,04500033;5,401671E-08;-0,2399998;-6,980415E-07;270,0002;1,79226E-06;0,0009999999;0,001;0,0009999998;;
4a;Body1;-0,04500067;8,381903E-08;-0,2399999;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body2;-0,04500067;8,381903E-08;-0,2399999;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body3;-0,04500067;8,381903E-08;-0,2399999;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body4;-0,04500067;8,381903E-08;-0,2399999;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body5;-0,04500067;8,381903E-08;-0,2399999;270;270,0002;0;0,1;0,1;0,09999999;;
4a;mk12_handle;-0,06500025;0,006000012;-0,26;-6,980415E-07;270,0002;1,79226E-06;0,0009999999;0,001;0,0009999998;;
4a;Body1;-0,06500025;0,006000012;-0,26;270;270,0002;0;0,1;0,1;0,09999999;;
4a;Body3;-0,06500025;0,006000012;-0,26;270;270,0002;0;0,1;0,1;0,09999999;;
