6t (1);GameObject (78);0;-0,045;-0,005;0;270;0;69,0696;204,1996;0,5;;
6t (1);label;-0,0001247134;-0,1470998;-0,03953432;2,641227E-07;270;2,641227E-07;0,06906962;0,2041996;0,00025;;
6t (1);GameObject (79);0;-0,0477;-0,077;0;270;0;21,10422;119,3016;0,5;;
6t (1);label;-0,0001247432;-0,1073508;-0,08755311;2,641227E-07;270;2,641227E-07;0,02110422;0,1193016;0,00025;;
6t (1);GameObject (80);0;-0,046;-0,465;0;270;0;108;16;0,5;;
6t (1);label;-0,000124909;-0,05399999;-0,5189998;2,641227E-07;270;2,641227E-07;0,108;0,016;0,00025;;
6t (1);GameObject (81);0;-0,0775;-0,465;0;270;0;108;16;0,5;;
6t (1);label;-0,0001227856;-0,08549965;-0,5190003;2,641227E-07;270;2,641227E-07;0,108;0,016;0,00025;;
6t (1);GameObject (82);0;-0,109;-0,465;0;270;0;108;16;0,5;;
6t (1);label;-0,0001245439;-0,1169999;-0,5190003;2,641227E-07;270;2,641227E-07;0,108;0,016;0,00025;;
6t (1);GameObject (83);0;-0,213;-0,686;0;270;0;50;10;2;;
6t (1);label;-0,0004995912;-0,2179999;-0,7110013;2,641227E-07;270;2,641227E-07;0,05000001;0,01;0,001;;
6t (1);GameObject (84);0;-0,317;-0,523;0;270;0;60;10;2;;
6t (1);label;-0,0004975237;-0,3219995;-0,5530009;2,641227E-07;270;2,641227E-07;0,06000002;0,01;0,001;;
6t (1);GameObject (85);0;-0,313;-0,611;0;270;0;40;10;2;;
6t (1);label;-0,0004986934;-0,3179998;-0,6309996;2,641227E-07;270;2,641227E-07;0,04000001;0,01;0,001;;
6t (1);GameObject (86);0;-0,313;-0,686;0;270;0;40;10;2;;
6t (1);label;-0,0004984885;-0,3179997;-0,7060023;2,641227E-07;270;2,641227E-07;0,04000001;0,01;0,001;;
6t (1);m1730 v6;0;-0,039;-0,301;-1,848857E-06;270,0002;-1,245153E-06;1;1;1;;
6t (1);Body2;-4,339963E-07;-0,06900002;-0,3009998;270;0,0002221649;0;1;1;1;;
6t (1);Body3;-4,339963E-07;-0,06900002;-0,3009998;270;0,0002221649;0;1;1;1;;
6t (1);Body4;-4,339963E-07;-0,06900002;-0,3009998;270;0,0002221649;0;1;1;1;;
6t (1);Body12;-4,339963E-07;-0,06900002;-0,3009998;270;0,0002221649;0;1;1;1;;
6t (1);Body13;-4,339963E-07;-0,06900002;-0,3009998;270;0,0002221649;0;1;1;1;;
6t (1);Body15;-4,339963E-07;-0,06900002;-0,3009998;270;0,0002221649;0;1;1;1;;
6t (1);GameObject (1);-4,339963E-07;-0,06900002;-0,3009998;270;0,0002221649;0;1;1;1;;
6t (1);Body8;-7,133931E-07;-0,06900007;-0,295099;270;0,0002173353;0;1;1;1;;
6t (1);Body9;-7,133931E-07;-0,06900007;-0,295099;270;0,0002173353;0;1;1;1;;
6t (1);Cube;-0,008099593;-0,05389994;-0,3813998;-2,169578E-06;270,0002;-9,621649E-07;0,08583234;-0,02372942;-0,001507724;;
6t (1);m1730 v6 (1);0;-0,0705;-0,301;-1,848857E-06;270,0002;-1,245153E-06;1;1;1;;
6t (1);Body2;-1,247972E-07;-0,1005;-0,3010014;270;0,0002221649;0;1;1;1;;
6t (1);Body3;-1,247972E-07;-0,1005;-0,3010014;270;0,0002221649;0;1;1;1;;
