9t (1);GameObject;0;0;0;0;0;0;1;1;1;;
9t (1);nn_tumbler_3;-3,129244E-07;-0,05400018;-0,0589998;2,294091E-05;1,328165E-05;90,00026;1;1;1;;
9t (1);Body1;-3,129244E-07;-0,05400018;-0,0589998;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);Body2;-3,129244E-07;-0,05400018;-0,0589998;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);nn_tumbler_3 (1);-4,842877E-08;-0,05400001;-0,07900073;2,294091E-05;1,328165E-05;90,00026;1;1;1;;
9t (1);Body1;-4,842877E-08;-0,05400001;-0,07900073;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);Body2;-4,842877E-08;-0,05400001;-0,07900073;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);nn_tumbler_3 (2);-9,983778E-07;-0,05400006;-0,09900112;2,294091E-05;1,328165E-05;90,00026;1;1;1;;
9t (1);Body1;-6,556511E-07;-0,054;-0,099002;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);Body2;-6,556511E-07;-0,054;-0,099002;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);nn_tumbler_3 (3);-4,768372E-07;-0,05400021;-0,1189999;2,294091E-05;1,328165E-05;90,00026;1;1;1;;
9t (1);Body1;-4,768372E-07;-0,05400021;-0,1189999;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);Body2;-4,768372E-07;-0,05400021;-0,1189999;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);nn_tumbler_3 (4);1,266599E-06;-0,0539993;-0,1390023;2,294091E-05;1,328165E-05;90,00026;1;1;1;;
9t (1);Body1;1,266599E-06;-0,0539993;-0,1390023;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);Body2;1,266599E-06;-0,0539993;-0,1390023;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);nn_tumbler_3 (5);2,607703E-07;-0,05399996;-0,1589997;2,294091E-05;1,328165E-05;90,00026;1;1;1;;
9t (1);Body1;2,607703E-07;-0,05399996;-0,1589997;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);Body2;2,607703E-07;-0,05399996;-0,1589997;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);nn_tumbler_3 (6);1,382083E-06;-0,05399952;-0,1790003;2,294091E-05;1,328165E-05;90,00026;1;1;1;;
9t (1);Body1;1,382083E-06;-0,05399952;-0,1790003;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);Body2;1,382083E-06;-0,05399952;-0,1790003;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);nn_tumbler_3 (7);8,121133E-07;-0,05399974;-0,1990015;2,294091E-05;1,328165E-05;90,00026;1;1;1;;
9t (1);Body1;1,15484E-06;-0,05399968;-0,1990024;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);Body2;1,15484E-06;-0,05399968;-0,1990024;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);GameObject (1);0;0;-0,23;0;0;0;1;1;1;;
9t (1);nn_tumbler_3;-1,139939E-06;-0,05400033;-0,2889999;2,294091E-05;1,328165E-05;90,00026;1;1;1;;
9t (1);Body1;-1,139939E-06;-0,05400033;-0,2889999;0,0002663774;270;89,99997;0,1;0,1;0,1;;
9t (1);Body2;-1,139939E-06;-0,05400033;-0,2889999;0,0002663774;270;89,99997;0,1;0,1;0,1;;
