p1;mtk1_part1;0;-0,12;0;0;0;0;1;1;1;;
p1;GameObject (44);2,286397E-07;-0,1200004;0,003899961;0;0;0;1;1;1;;
p1;GameObject;-0,5;-0,2200003;0,003900195;90;0;0;0,02;1;0,02;;
p1;GameObject (1);-0,6999999;-0,2200003;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (2);-0,8999999;-0,2200003;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (3);-0,5;-0,4200003;0,003900195;90;0;0;0,02;1;0,02;;
p1;GameObject (4);-0,6999999;-0,4200003;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (5);-0,8999999;-0,4200003;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (6);-0,3000001;-0,4200003;0,003900218;90;0;0;0,02;1;0,02;;
p1;GameObject (7);-0,5;-0,6200004;0,003900195;90;0;0;0,02;1;0,02;;
p1;GameObject (8);-0,3000001;-0,6200004;0,003900218;90;0;0;0,02;1;0,02;;
p1;GameObject (9);-0,6999999;-0,6200004;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (10);-0,8999999;-0,6200004;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (11);-0,09999927;-0,6200004;0,003899666;90;0;0;0,02;1;0,02;;
p1;GameObject (12);-0,5;-0,8200004;0,003900195;90;0;0;0,02;1;0,02;;
p1;GameObject (13);-0,3000001;-0,8200004;0,003900218;90;0;0;0,02;1;0,02;;
p1;GameObject (14);-0,6999999;-0,8200004;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (15);-0,8999999;-0,8200004;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (16);-0,09999927;-0,8200004;0,003899666;90;0;0;0,02;1;0,02;;
p1;GameObject (17);-0,5;-1,02;0,003900195;90;0;0;0,02;1;0,02;;
p1;GameObject (18);-0,3000001;-1,02;0,003900218;90;0;0;0,02;1;0,02;;
p1;GameObject (19);-0,6999999;-1,02;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (20);-0,8999999;-1,02;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (21);-0,09999927;-1,02;0,003899666;90;0;0;0,02;1;0,02;;
p1;GameObject (22);-0,5;-1,22;0,003900195;90;0;0;0,02;1;0,02;;
p1;GameObject (23);-0,3000001;-1,22;0,003900218;90;0;0;0,02;1;0,02;;
p1;GameObject (24);-0,6999999;-1,22;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (25);-0,8999999;-1,22;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (26);-0,09999927;-1,22;0,003899666;90;0;0;0,02;1;0,02;;
p1;GameObject (27);-0,5;-1,42;0,003900195;90;0;0;0,02;1;0,02;;
p1;GameObject (28);-0,3000001;-1,42;0,003900218;90;0;0;0,02;1;0,02;;
p1;GameObject (29);-0,6999999;-1,42;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (30);-0,8999999;-1,42;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (31);-0,09999927;-1,42;0,003899666;90;0;0;0,02;1;0,02;;
p1;GameObject (32);-0,5;-1,62;0,003900195;90;0;0;0,02;1;0,02;;
p1;GameObject (33);-0,3000001;-1,62;0,003900218;90;0;0;0,02;1;0,02;;
p1;GameObject (34);-0,6999999;-1,62;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (35);-0,8999999;-1,62;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (36);-0,09999927;-1,62;0,003899666;90;0;0;0,02;1;0,02;;
p1;GameObject (37);-0,5;-1,82;0,003900195;90;0;0;0,02;1;0,02;;
p1;GameObject (38);-0,3000001;-1,82;0,003900218;90;0;0;0,02;1;0,02;;
p1;GameObject (39);-0,6999999;-1,82;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (40);-0,8999999;-1,82;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (41);-0,5;-2,02;0,003900195;90;0;0;0,02;1;0,02;;
p1;GameObject (42);-0,6999999;-2,02;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (43);-0,8999999;-2,02;0,003900166;90;0;0;0,02;1;0,02;;
p1;GameObject (1);0;0;0;0;0;0;1;1;1;;
p1;GameObject;-2,894085E-07;-3,3;3,390014E-07;0;0;0;1;1;1;;
p1;GameObject (6);-2,894085E-07;0;3,390014E-07;0;0;0;1;1;1;;
p1;GameObject (1);-2,894085E-07;-0,1200004;3,390014E-07;0;0;0;200;200;9;;
p1;lplace;-0,1000001;-0,2200003;0,002250141;0;0;0;0,2;0,2;0,0045;;
