p23 (1);GameObject;0,153;0;0;0;0;0;1;1;1;;
p23 (1);mnemo300300 (3);-0,2470018;0,8530002;2,682209E-07;-8,537734E-07;-6,830187E-06;-4,268867E-07;1;1;1;;
p23 (1);Body1;-0,2470018;0,8530002;2,682209E-07;270;90,00007;0;0,1;0,1;0,09999999;;
p23 (1);Body2;-0,2470018;0,8530002;2,682209E-07;270;90,00007;0;0,1;0,1;0,09999999;;
p23 (1);mnemo300300 (5);-0,553002;0,8530002;1,192093E-07;-8,537734E-07;-6,830187E-06;-4,268867E-07;1;1;1;;
p23 (1);Body1;-0,553002;0,8530002;1,192093E-07;270;90,00007;0;0,1;0,1;0,09999999;;
p23 (1);Body2;-0,553002;0,8530002;1,192093E-07;270;90,00007;0;0,1;0,1;0,09999999;;
p23 (1);mnemo300300 (1);-0,2470009;0,5469996;-3,576279E-07;-8,537734E-07;-6,830187E-06;-4,268867E-07;1;1;1;;
p23 (1);Body1;-0,2470009;0,5469996;-3,576279E-07;270;90,00007;0;0,1;0,1;0,09999999;;
p23 (1);Body2;-0,2470009;0,5469996;-3,576279E-07;270;90,00007;0;0,1;0,1;0,09999999;;
p23 (1);mnemo300300 (2);-0,5529978;0,5469993;-1,311302E-06;-8,537734E-07;-6,830187E-06;-4,268867E-07;1;1;1;;
p23 (1);Body1;-0,5529978;0,5469993;-1,311302E-06;270;90,00007;0;0,1;0,1;0,09999999;;
p23 (1);Body2;-0,5529978;0,5469993;-1,311302E-06;270;90,00007;0;0,1;0,1;0,09999999;;
