7t;m4202;-0,08;0;-0,12;1,886592E-07;270,0001;-1,131954E-07;1;1;1;;
7t;Body1;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body2;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body3;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body4;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body5;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body6;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body7;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body8;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body9;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body10;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body11;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body12;-0,07999892;-6,61239E-08;-0,12;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;m4202 (2);-0,289;0,0025;-0,113;1,886592E-07;270,0001;-1,131954E-07;1;1;1;;
7t;Body1;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body2;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body3;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body4;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body5;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body6;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body7;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body8;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body9;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body10;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body11;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body12;-0,2889994;0,002499972;-0,1130013;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;m4202 (1);-0,08;0;-0,2035;1,886592E-07;270,0001;-1,131954E-07;1;1;1;;
7t;Body1;-0,07999977;8,381903E-09;-0,2034995;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body2;-0,07999977;8,381903E-09;-0,2034995;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body3;-0,07999977;8,381903E-09;-0,2034995;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body4;-0,07999977;8,381903E-09;-0,2034995;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body5;-0,07999977;8,381903E-09;-0,2034995;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body6;-0,07999977;8,381903E-09;-0,2034995;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body7;-0,07999977;8,381903E-09;-0,2034995;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body8;-0,07999977;8,381903E-09;-0,2034995;270,028;270,0001;0;0,1;0,1;0,09999998;;
7t;Body9;-0,07999977;8,381903E-09;-0,2034995;270,028;270,0001;0;0,1;0,1;0,09999998;;
