p19;ksp2_1;-0,43;-0,76;0;0;0;0;1;1;1;;
p19;Body2;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body4;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body5;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body23;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body24;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body25;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body26;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body27;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body28;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body29;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body30;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body31;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body32;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body33;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body35;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body36;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body39;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body42;-0,43;-0,7600002;2,384186E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;ksp2_1 (2);-0,115;-1,029;0;0;0;0;1;1;1;;
p19;Body2;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body4;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body5;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body23;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body24;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body25;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body26;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body27;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body28;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body29;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body30;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body31;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body32;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body33;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body35;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body36;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body39;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body42;-0,1149987;-1,029;1,02073E-06;270;89,99993;0;0,09999999;0,1;0,1;;
p19;ksp2_1 (1);-0,745;-1,029;0;0;0;0;1;1;1;;
p19;Body2;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body4;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body5;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body23;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body24;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body25;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body26;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body27;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body28;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body29;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body30;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body31;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body32;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body33;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body35;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body36;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body39;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;Body42;-0,7450003;-1,029;-5,364418E-07;270;89,99993;0;0,09999999;0,1;0,1;;
p19;GameObject;-0,23;-0,12;0;0;0;0;1;1;1;;
p19;defind v1;-0,2300003;-0,1199999;-7,748604E-07;0;0;0;1;1;1;;
p19;Body1;-0,2300022;-0,1199999;-1,698732E-06;270;90,00005;0;0,09999999;0,1;0,09999999;;
p19;Body1 (1);-0,2375021;-0,1199;0,001498163;270;90,00005;0;0,077019;0,07701899;0,1004877;;
p19;defind v1;-0,2300003;-0,1573331;-7,748604E-07;0;0;0;1;1;1;;
p19;Body1;-0,2300022;-0,1573331;-1,698732E-06;270;90,00005;0;0,09999999;0,1;0,09999999;;
p19;Body1 (1);-0,2375021;-0,1572332;0,001498163;270;90,00005;0;0,077019;0,07701899;0,1004877;;
p19;defind v1;-0,2300003;-0,1946666;-7,748604E-07;0;0;0;1;1;1;;
p19;Body1;-0,2300022;-0,1946666;-1,698732E-06;270;90,00005;0;0,09999999;0,1;0,09999999;;
p19;Body1 (1);-0,2375021;-0,1945667;0,001498163;270;90,00005;0;0,077019;0,07701899;0,1004877;;
p19;defind v1;-0,2300003;-0,2320001;-7,748604E-07;0;0;0;1;1;1;;
p19;Body1;-0,2300022;-0,2320001;-1,698732E-06;270;90,00005;0;0,09999999;0,1;0,09999999;;
p19;Body1 (1);-0,2375021;-0,2319002;0,001498163;270;90,00005;0;0,077019;0,07701899;0,1004877;;
p19;defind v1;-0,3020001;-0,1199999;1,013279E-06;0;0;0;1;1;1;;
p19;Body1;-0,302;-0,1199999;3,874302E-06;270;90,00005;0;0,09999999;0,1;0,09999999;;
p19;Body1 (1);-0,3095;-0,1199;0,001500875;270;90,00005;0;0,077019;0,07701899;0,1004877;;
p19;defind v1;-0,3020001;-0,1573331;1,013279E-06;0;0;0;1;1;1;;
p19;Body1;-0,302;-0,1573331;3,874302E-06;270;90,00005;0;0,09999999;0,1;0,09999999;;
p19;Body1 (1);-0,3095;-0,1572332;0,001500875;270;90,00005;0;0,077019;0,07701899;0,1004877;;
p19;defind v1;-0,3020001;-0,1946666;1,013279E-06;0;0;0;1;1;1;;
p19;Body1;-0,302;-0,1946666;3,874302E-06;270;90,00005;0;0,09999999;0,1;0,09999999;;
p19;Body1 (1);-0,3095;-0,1945667;0,001500875;270;90,00005;0;0,077019;0,07701899;0,1004877;;
p19;defind v1;-0,3020001;-0,2320001;1,013279E-06;0;0;0;1;1;1;;
p19;Body1;-0,302;-0,2320001;3,874302E-06;270;90,00005;0;0,09999999;0,1;0,09999999;;
p19;Body1 (1);-0,3095;-0,2319002;0,001500875;270;90,00005;0;0,077019;0,07701899;0,1004877;;
p19;defind v1;-0,3740019;-0,1199999;1,847744E-06;0;0;0;1;1;1;;
p19;Body1;-0,3740019;-0,1199999;1,847744E-06;270;90,00005;0;0,09999999;0,1;0,09999999;;
p19;Body1 (1);-0,3815018;-0,1199;0,001501739;270;90,00005;0;0,077019;0,07701899;0,1004877;;
p19;defind v1;-0,3740019;-0,1573331;1,847744E-06;0;0;0;1;1;1;;
p19;Body1;-0,3740019;-0,1573331;1,847744E-06;270;90,00005;0;0,09999999;0,1;0,09999999;;
p19;Body1 (1);-0,3815018;-0,1572332;0,001501739;270;90,00005;0;0,077019;0,07701899;0,1004877;;
p19;defind v1;-0,3740019;-0,1946666;1,847744E-06;0;0;0;1;1;1;;
