p10;defind v1;-0,371;-0,12;0;0;0;0;1;1;1;;
p10;Body1;-0,371;-0,1199999;-4,470348E-08;270;90,00006;0;0,09999999;0,09999999;0,09999999;;
p10;Body1 (1);-0,3785003;-0,1199;0,001499914;270;90,00006;0;0,07701899;0,07701898;0,1004877;;
p10;defind v1;-0,371;-0,15675;-4,470348E-08;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,371;-0,15675;-4,470348E-08;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,3785003;-0,1566501;0,001499914;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,371;-0,1934998;-4,470348E-08;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,371;-0,1934998;-4,470348E-08;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,3785003;-0,1933999;0,001499914;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,371;-0,2302499;-4,470348E-08;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,371;-0,2302499;-4,470348E-08;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,3785003;-0,23015;0,001499914;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,371;-0,267;-4,470348E-08;0;-3,415095E-06;0;0,9999999;1;0,9999999;y;
p10;Body1;-0,371;-0,267;-4,470348E-08;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,3785003;-0,2669001;0,001499914;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,4430007;-0,1199999;1,788139E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,4430007;-0,1199999;1,788139E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,4505008;-0,1199;0,001499943;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,4430007;-0,15675;1,788139E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,4430007;-0,15675;1,788139E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,4505008;-0,1566501;0,001499943;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,4430007;-0,1934998;1,788139E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,4430007;-0,1934998;1,788139E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,4505008;-0,1933999;0,001499943;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,4430007;-0,2302499;1,788139E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,4430007;-0,2302499;1,788139E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,4505008;-0,23015;0,001499943;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,4430007;-0,267;1,788139E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;y;
p10;Body1;-0,4430007;-0,267;1,788139E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,4505008;-0,2669001;0,001499943;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,5149997;-0,1199999;-2,235174E-08;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,5150002;-0,1199999;-8,568168E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,5225;-0,1199;0,001499906;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,5149997;-0,15675;-2,235174E-08;0;-3,415095E-06;0;0,9999999;1;0,9999999;y;
p10;Body1;-0,5150002;-0,15675;-8,568168E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,5225;-0,1566501;0,001499906;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,5149997;-0,1934998;-2,235174E-08;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,5150002;-0,1934998;-8,568168E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,5225;-0,1933999;0,001499906;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,5149997;-0,2302499;-2,235174E-08;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,5150002;-0,2302499;-8,568168E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,5225;-0,23015;0,001499906;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,5149997;-0,267;-2,235174E-08;0;-3,415095E-06;0;0,9999999;1;0,9999999;y;
p10;Body1;-0,5150002;-0,267;-8,568168E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,5225;-0,2669001;0,001499906;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,5869997;-0,1199999;-5,215406E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,5870003;-0,1199999;-1,326203E-06;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,5944997;-0,1199;0,001499079;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,5869997;-0,15675;-5,215406E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;y;
p10;Body1;-0,5870003;-0,15675;-1,326203E-06;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,5944997;-0,1566501;0,001499079;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,5869997;-0,1934998;-5,215406E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,5870003;-0,1934998;-1,326203E-06;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,5944997;-0,1933999;0,001499079;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,5869997;-0,2302499;-5,215406E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,5870003;-0,2302499;-1,326203E-06;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,5944997;-0,23015;0,001499079;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,5869997;-0,267;-5,215406E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;y;
p10;Body1;-0,5870003;-0,267;-1,326203E-06;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,5944997;-0,2669001;0,001499079;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,6590001;-0,1199999;-6,705523E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,6590001;-0,1199999;-6,705523E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,6665004;-0,1199;0,001499288;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,6590001;-0,15675;-6,705523E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;y;
p10;Body1;-0,6590001;-0,15675;-6,705523E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,6665004;-0,1566501;0,001499288;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,6590001;-0,1934998;-6,705523E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,6590001;-0,1934998;-6,705523E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,6665004;-0,1933999;0,001499288;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,6590001;-0,2302499;-6,705523E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;;
p10;Body1;-0,6590001;-0,2302499;-6,705523E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,6665004;-0,23015;0,001499288;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;defind v1;-0,6590001;-0,267;-6,705523E-07;0;-3,415095E-06;0;0,9999999;1;0,9999999;y;
p10;Body1;-0,6590001;-0,267;-6,705523E-07;270;90,00005;0;0,09999998;0,09999998;0,09999999;;
p10;Body1 (1);-0,6665004;-0,2669001;0,001499288;270;90,00005;0;0,07701898;0,07701899;0,1004877;;
p10;GameObject (38);-0,371;-0,1196;0;0;0;0;358;182;12,5;;
p10;lplace;-0,5500006;-0,2105999;0,003125302;0;-3,415095E-06;0;0,358;0,182;0,006249998;;
