p20;ksp2_1;-0,1025;-0,76;0;0;0;0;1;1;1;;
p20;Body2;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body4;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body5;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body23;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body24;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body25;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body26;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body27;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body28;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body29;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body30;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body31;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body32;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body33;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body35;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body36;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body39;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body42;-0,1024986;-0,7600002;-4,470348E-08;270;89,99994;0;0,09999999;0,1;0,1;;
p20;ksp2_1 (1);-0,43;-0,76;0;0;0;0;1;1;1;;
p20;Body2;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body4;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body5;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body23;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body24;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body25;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body26;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body27;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body28;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body29;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body30;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body31;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body32;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body33;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body35;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body36;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body39;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body42;-0,4300011;-0,7600002;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;ksp2 v3 (2);-0,7575;-0,76;0;0;0;0;1;1;1;;
p20;Body32;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,1;0,09999999;;
p20;Body31;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,1;0,09999999;;
p20;Body30;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,1;0,09999999;;
p20;Body29;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,1;0,09999999;;
p20;Body28;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,1;0,09999999;;
p20;Body27;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,1;0,09999999;;
p20;Body26;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,1;0,09999999;;
p20;Body25;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,1;0,09999999;;
p20;Body24;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,1;0,09999999;;
p20;Body23;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,1;0,09999999;;
p20;Body5;-0,7574998;-0,7600002;-4,172325E-07;270;89,99984;0;0,1;0,09999999;0,09999999;;
p20;Body2;-0,7574998;-0,7600002;-4,172325E-07;270;90,00001;0;0,09999999;0,09999999;0,09999998;;
p20;GameObject;-0,7574998;-0,7600002;-4,172325E-07;0;6,830189E-06;0;1;1;1;;
p20;Body36;-0,7574998;-0,7600002;-4,172325E-07;270;89,99983;0;0,1;0,1;0,1;;
p20;Body35;-0,7574998;-0,7600002;-4,172325E-07;270;89,99983;0;0,1;0,1;0,1;;
p20;Body39;-0,7574998;-0,7600002;-4,172325E-07;270;89,99983;0;0,1;0,1;0,1;;
p20;Body42;-0,7574998;-0,7600002;-4,172325E-07;270;89,99983;0;0,1;0,1;0,1;;
p20;GameObject (1);-0,9974993;-0,7600002;0,02209985;0;6,830189E-06;0;1;1;1;;
p20;Body4;-0,7574998;-0,7600002;-4,172325E-07;270;89,99985;0;0,09999999;0,1;0,09999999;;
p20;Body33;-0,7574998;-0,7600002;-4,172325E-07;270;89,99983;0;0,1;0,1;0,1;;
p20;ksp2_1 (3);-0,43;-1,15;0;0;0;0;1;1;1;;
p20;Body2;-0,4300011;-1,15;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body4;-0,4300011;-1,15;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body5;-0,4300011;-1,15;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
p20;Body23;-0,4300011;-1,15;-1,311302E-06;270;89,99994;0;0,09999999;0,1;0,1;;
